model,context,layer,target_id,target_text,rank_target_tangent,rank_wrong_tangent,rank_random_tangent,rank_offarc_random,rank_offarc_toward,rank_offarc_away,first_rank1_angle
google/gemma-3-1b-it,To bake sourdough bread,17,4111,idge,4,48307,23383,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,4340,OC,3,19854,20947,3,4,2,
google/gemma-3-1b-it,To bake sourdough bread,17,4648, tim,4,27925,75658,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,4680, cand,5,124531,91108,4,7,3,
google/gemma-3-1b-it,To bake sourdough bread,17,4754,My,5,189045,171502,4,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,4981, status,5,168945,164250,5,6,3,
google/gemma-3-1b-it,To bake sourdough bread,17,5083, dro,4,60870,40838,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,5380, va,3,20861,34558,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,5512, pun,4,61799,152510,4,6,3,
google/gemma-3-1b-it,To bake sourdough bread,17,5628, located,4,158075,130326,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,5732, nicht,3,21330,75891,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,5912, See,4,162190,147878,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,6060, handle,4,190845,181020,4,6,3,
google/gemma-3-1b-it,To bake sourdough bread,17,6204,miss,5,156810,169568,4,7,3,
google/gemma-3-1b-it,To bake sourdough bread,17,6254, tor,22,244138,237292,19,31,10,
google/gemma-3-1b-it,To bake sourdough bread,17,6478, session,6,206930,168605,5,7,3,
google/gemma-3-1b-it,To bake sourdough bread,17,6486, Sur,3,68694,61131,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,6540, culture,5,209585,161923,4,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,6541, capacity,4,180576,162530,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,7568,pop,4,99733,154957,4,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,7652,enz,4,105914,147569,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,7808, moved,5,192237,209726,6,9,3,
google/gemma-3-1b-it,To bake sourdough bread,17,7876, ven,4,59581,43597,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,7902,double,4,98065,125384,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,8021,allow,4,101664,66350,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,8313, Kh,4,33294,30019,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,8448, interval,3,7803,13706,3,4,2,
google/gemma-3-1b-it,To bake sourdough bread,17,9166, vez,4,110283,110668,5,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,9208,These,3,108305,161020,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,9415,Eng,3,27112,74871,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,9438,dt,3,8173,7895,3,4,2,
google/gemma-3-1b-it,To bake sourdough bread,17,9577, tou,8,148195,115381,8,12,3,
google/gemma-3-1b-it,To bake sourdough bread,17,9697, feedback,9,239596,217001,7,16,4,
google/gemma-3-1b-it,To bake sourdough bread,17,9744, village,8,126397,181282,7,12,3,
google/gemma-3-1b-it,To bake sourdough bread,17,10480,match,4,102713,75066,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,10702, Gi,7,138589,158249,8,12,3,
google/gemma-3-1b-it,To bake sourdough bread,17,10746,"""));",3,93513,111895,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,10770, Thank,3,75800,115376,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,11055, charged,5,187366,190563,5,9,3,
google/gemma-3-1b-it,To bake sourdough bread,17,11278, aid,4,53824,93610,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,11397, dal,4,73834,101943,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,11526,BI,3,51894,31015,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,11664,unes,3,52413,28171,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,11668,username,8,130448,174741,7,13,3,
google/gemma-3-1b-it,To bake sourdough bread,17,11699, eleg,7,203259,167891,6,11,3,
google/gemma-3-1b-it,To bake sourdough bread,17,11833,aders,5,158262,113041,4,6,3,
google/gemma-3-1b-it,To bake sourdough bread,17,12248, Environment,4,66980,122531,4,6,2,
google/gemma-3-1b-it,To bake sourdough bread,17,12396, findings,7,202585,167497,6,11,3,
google/gemma-3-1b-it,To bake sourdough bread,17,12429,wait,3,36924,40913,2,4,2,
google/gemma-3-1b-it,To bake sourdough bread,17,12708, vie,3,32455,67486,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,12730, Support,6,181184,171512,6,8,4,
google/gemma-3-1b-it,To bake sourdough bread,17,12800, remained,3,101475,91303,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,13080,inds,4,124283,141943,4,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,13225, kont,3,29244,10015,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,13331,upload,4,22349,93134,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,13406,iral,3,40126,43254,3,4,2,
google/gemma-3-1b-it,To bake sourdough bread,17,13482, infection,4,55572,168663,4,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,13547, Egypt,5,119024,88320,5,10,3,
google/gemma-3-1b-it,To bake sourdough bread,17,13916, foundation,10,228049,202248,9,13,4,
google/gemma-3-1b-it,To bake sourdough bread,17,14180, dann,4,137938,134317,4,8,3,
google/gemma-3-1b-it,To bake sourdough bread,17,14226,nia,5,179180,197506,5,10,3,
google/gemma-3-1b-it,To bake sourdough bread,17,14440, inflation,3,66916,36214,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,14512, reserved,5,218816,207779,6,9,4,
google/gemma-3-1b-it,To bake sourdough bread,17,14611, outer,4,187628,132152,4,6,3,
google/gemma-3-1b-it,To bake sourdough bread,17,14937,"{""",4,107067,157164,4,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,14966, metric,5,143358,120887,5,7,3,
google/gemma-3-1b-it,To bake sourdough bread,17,15765,theless,3,59542,59605,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,15835,ikt,3,26289,55340,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,15941, respective,18,243508,242820,16,28,11,
google/gemma-3-1b-it,To bake sourdough bread,17,16603,including,5,198342,182706,5,8,3,
google/gemma-3-1b-it,To bake sourdough bread,17,16916,rice,4,73361,72510,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,17349,kor,3,23026,22133,3,4,2,
google/gemma-3-1b-it,To bake sourdough bread,17,17379, rol,4,76227,84252,4,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,17564, Zealand,4,106362,135575,4,6,3,
google/gemma-3-1b-it,To bake sourdough bread,17,17623,Li,4,99704,99483,3,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,17672,ricts,7,207024,184921,7,11,3,
google/gemma-3-1b-it,To bake sourdough bread,17,17726, commands,3,72106,35591,3,4,2,
google/gemma-3-1b-it,To bake sourdough bread,17,18325,Driver,6,192319,133266,6,12,3,
google/gemma-3-1b-it,To bake sourdough bread,17,18815, algo,9,200741,199467,9,15,4,
google/gemma-3-1b-it,To bake sourdough bread,17,18819,desc,3,93711,64827,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,18899, gravity,4,199829,143718,4,7,3,
google/gemma-3-1b-it,To bake sourdough bread,17,19387, arbitrary,5,200426,146707,5,7,3,
google/gemma-3-1b-it,To bake sourdough bread,17,19474,vc,3,51242,31885,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,19865, Ever,4,63045,36763,3,6,2,
google/gemma-3-1b-it,To bake sourdough bread,17,20278, volumes,4,87829,133257,4,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,20443,phenyl,7,177148,214232,8,12,4,
google/gemma-3-1b-it,To bake sourdough bread,17,20612,amping,4,164987,72562,4,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,20792, Gree,7,177749,191453,7,12,3,
google/gemma-3-1b-it,To bake sourdough bread,17,21073,IDE,4,59480,74047,4,5,3,
google/gemma-3-1b-it,To bake sourdough bread,17,21434,jos,5,149524,183468,5,11,4,
google/gemma-3-1b-it,To bake sourdough bread,17,21553,pus,5,143716,101647,4,6,3,
google/gemma-3-1b-it,To bake sourdough bread,17,21976, PRIM,7,107673,171138,7,10,3,
google/gemma-3-1b-it,To bake sourdough bread,17,21988, situated,10,180106,198948,8,14,3,
google/gemma-3-1b-it,To bake sourdough bread,17,21989, historia,3,30109,47041,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,22037,symbol,3,28868,36352,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,17,22175,ipheral,10,142254,188862,10,13,3,
google/gemma-3-1b-it,To bake sourdough bread,17,22358, Gib,10,144751,139510,8,15,3,
google/gemma-3-1b-it,To bake sourdough bread,17,22454, describing,11,235919,225839,11,16,5,
google/gemma-3-1b-it,To bake sourdough bread,17,22504,social,3,53985,62703,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,25,322,T,3067,202940,186078,3092,2168,4107,
google/gemma-3-1b-it,To bake sourdough bread,25,605,us,1,62233,58647,1,2,1,13.017090797424316
google/gemma-3-1b-it,To bake sourdough bread,25,806,ous,1,30274,8452,1,1,1,10.366007804870605
google/gemma-3-1b-it,To bake sourdough bread,25,850, app,2,176626,195772,2,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,1049,inal,1,206089,118243,1,3,1,14.337892532348633
google/gemma-3-1b-it,To bake sourdough bread,25,1143,cept,1,64929,56826,1,2,1,13.549176216125488
google/gemma-3-1b-it,To bake sourdough bread,25,1176, said,1,164080,148079,1,2,1,14.445420265197754
google/gemma-3-1b-it,To bake sourdough bread,25,1240,riv,1,28418,110371,1,2,1,13.735763549804688
google/gemma-3-1b-it,To bake sourdough bread,25,1276, Re,2,162864,107843,2,2,2,
google/gemma-3-1b-it,To bake sourdough bread,25,1382, aut,2,162124,195966,2,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,1417,wn,1,12471,57532,1,2,1,12.916447639465332
google/gemma-3-1b-it,To bake sourdough bread,25,1428, equ,1,212679,214125,1,3,1,16.475994110107422
google/gemma-3-1b-it,To bake sourdough bread,25,1844,uf,1,193384,137153,1,2,1,13.918559074401855
google/gemma-3-1b-it,To bake sourdough bread,25,1911, var,1,212393,229316,1,3,1,15.043498039245605
google/gemma-3-1b-it,To bake sourdough bread,25,1916,rc,1,62741,41702,1,2,1,12.56956958770752
google/gemma-3-1b-it,To bake sourdough bread,25,2048, prote,1,208082,209216,1,3,1,16.1894474029541
google/gemma-3-1b-it,To bake sourdough bread,25,2124,++,1,10268,5485,1,2,1,10.197595596313477
google/gemma-3-1b-it,To bake sourdough bread,25,2233, invest,4,252565,257834,4,9,1,
google/gemma-3-1b-it,To bake sourdough bread,25,2247, put,2,243513,223754,2,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,2423,ino,1,131314,168028,1,2,1,13.643350601196289
google/gemma-3-1b-it,To bake sourdough bread,25,2582,EXT,1,58855,53227,1,2,1,13.773343086242676
google/gemma-3-1b-it,To bake sourdough bread,25,2669,ending,1,68653,26434,1,2,1,13.557816505432129
google/gemma-3-1b-it,To bake sourdough bread,25,2802, access,3,260212,260311,3,6,2,
google/gemma-3-1b-it,To bake sourdough bread,25,3155, house,2,122612,123060,2,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,3210, thing,1,250521,203515,1,3,1,15.123835563659668
google/gemma-3-1b-it,To bake sourdough bread,25,3631,font,1,242236,207572,1,2,1,15.248411178588867
google/gemma-3-1b-it,To bake sourdough bread,25,3633,aur,1,141831,65353,1,2,1,13.610422134399414
google/gemma-3-1b-it,To bake sourdough bread,25,3803, God,2,98496,144584,2,2,1,
google/gemma-3-1b-it,To bake sourdough bread,25,3834,At,1,677,441,1,2,1,9.671076774597168
google/gemma-3-1b-it,To bake sourdough bread,25,4111,idge,1,120672,127316,1,3,1,14.797079086303711
google/gemma-3-1b-it,To bake sourdough bread,25,4340,OC,1,6185,1375,1,2,1,11.778934478759766
google/gemma-3-1b-it,To bake sourdough bread,25,4648, tim,1,178346,255001,1,4,1,16.942031860351562
google/gemma-3-1b-it,To bake sourdough bread,25,4680, cand,1,73567,83058,1,2,1,13.629532814025879
google/gemma-3-1b-it,To bake sourdough bread,25,4754,My,1,2186,1258,1,2,1,10.000414848327637
google/gemma-3-1b-it,To bake sourdough bread,25,4981, status,3,256346,253442,3,5,1,
google/gemma-3-1b-it,To bake sourdough bread,25,5083, dro,1,105445,60119,1,2,1,14.318931579589844
google/gemma-3-1b-it,To bake sourdough bread,25,5380, va,1,37857,131885,1,2,1,14.301466941833496
google/gemma-3-1b-it,To bake sourdough bread,25,5512, pun,1,146000,134092,1,3,1,15.432402610778809
google/gemma-3-1b-it,To bake sourdough bread,25,5628, located,2,250813,235674,2,4,1,
google/gemma-3-1b-it,To bake sourdough bread,25,5732, nicht,2,189427,252615,2,6,1,
google/gemma-3-1b-it,To bake sourdough bread,25,5912, See,2,203629,197837,2,3,2,
google/gemma-3-1b-it,To bake sourdough bread,25,6060, handle,3,235579,193157,3,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,6204,miss,1,191738,205489,1,2,1,15.273122787475586
google/gemma-3-1b-it,To bake sourdough bread,25,6254, tor,1,205426,224849,1,3,1,15.363151550292969
google/gemma-3-1b-it,To bake sourdough bread,25,6478, session,2,227229,193914,2,2,1,
google/gemma-3-1b-it,To bake sourdough bread,25,6486, Sur,2,81857,124781,2,2,1,
google/gemma-3-1b-it,To bake sourdough bread,25,6540, culture,2,257498,259617,2,7,1,
google/gemma-3-1b-it,To bake sourdough bread,25,6541, capacity,4,261467,261784,4,5,1,
google/gemma-3-1b-it,To bake sourdough bread,25,7568,pop,2,142760,166817,2,2,1,
google/gemma-3-1b-it,To bake sourdough bread,25,7652,enz,1,139858,118795,1,2,1,14.153736114501953
google/gemma-3-1b-it,To bake sourdough bread,25,7808, moved,1,206192,220851,1,6,1,16.912490844726562
google/gemma-3-1b-it,To bake sourdough bread,25,7876, ven,1,176038,117172,1,3,1,14.947541236877441
google/gemma-3-1b-it,To bake sourdough bread,25,7902,double,2,98231,103818,2,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,8021,allow,2,131254,86724,2,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,8313, Kh,2,56119,73158,2,2,1,
google/gemma-3-1b-it,To bake sourdough bread,25,8448, interval,1,218817,248036,1,3,1,16.63242530822754
google/gemma-3-1b-it,To bake sourdough bread,25,9166, vez,1,223139,192947,1,3,1,16.344465255737305
google/gemma-3-1b-it,To bake sourdough bread,25,9208,These,1,955,405,1,2,1,9.706306457519531
google/gemma-3-1b-it,To bake sourdough bread,25,9415,Eng,1,1450,1492,1,2,1,10.817400932312012
google/gemma-3-1b-it,To bake sourdough bread,25,9438,dt,1,49384,49296,1,2,1,13.12099838256836
google/gemma-3-1b-it,To bake sourdough bread,25,9577, tou,1,172034,225973,1,3,1,15.517595291137695
google/gemma-3-1b-it,To bake sourdough bread,25,9697, feedback,3,260116,259356,3,5,1,
google/gemma-3-1b-it,To bake sourdough bread,25,9744, village,1,118978,204111,1,3,1,15.212722778320312
google/gemma-3-1b-it,To bake sourdough bread,25,10480,match,2,178079,149648,2,2,1,
google/gemma-3-1b-it,To bake sourdough bread,25,10702, Gi,3,241218,242301,3,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,10746,"""));",1,49922,28873,1,2,1,12.445438385009766
google/gemma-3-1b-it,To bake sourdough bread,25,10770, Thank,2,8703,19360,2,2,1,
google/gemma-3-1b-it,To bake sourdough bread,25,11055, charged,1,232786,228917,1,3,1,15.8183012008667
google/gemma-3-1b-it,To bake sourdough bread,25,11278, aid,1,185185,238083,1,3,1,15.743005752563477
google/gemma-3-1b-it,To bake sourdough bread,25,11397, dal,1,113259,166997,1,3,1,14.979253768920898
google/gemma-3-1b-it,To bake sourdough bread,25,11526,BI,1,5968,3225,1,2,1,10.893216133117676
google/gemma-3-1b-it,To bake sourdough bread,25,11664,unes,1,208605,174757,1,3,1,15.804804801940918
google/gemma-3-1b-it,To bake sourdough bread,25,11668,username,1,63033,108982,1,3,1,15.169146537780762
google/gemma-3-1b-it,To bake sourdough bread,25,11699, eleg,2,260190,241887,2,6,1,
google/gemma-3-1b-it,To bake sourdough bread,25,11833,aders,1,85320,58583,1,2,1,13.685185432434082
google/gemma-3-1b-it,To bake sourdough bread,25,12248, Environment,2,109044,131970,2,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,12396, findings,2,260372,242257,2,8,1,
google/gemma-3-1b-it,To bake sourdough bread,25,12429,wait,1,24112,15574,1,2,1,13.115663528442383
google/gemma-3-1b-it,To bake sourdough bread,25,12708, vie,1,97567,147711,1,2,1,14.431875228881836
google/gemma-3-1b-it,To bake sourdough bread,25,12730, Support,4,255363,257948,4,7,2,
google/gemma-3-1b-it,To bake sourdough bread,25,12800, remained,2,261631,261492,2,6,1,
google/gemma-3-1b-it,To bake sourdough bread,25,13080,inds,1,189015,153717,1,3,1,16.08609962463379
google/gemma-3-1b-it,To bake sourdough bread,25,13225, kont,1,213116,232437,1,3,1,15.84500789642334
google/gemma-3-1b-it,To bake sourdough bread,25,13331,upload,1,15317,90488,1,3,1,14.629308700561523
google/gemma-3-1b-it,To bake sourdough bread,25,13406,iral,1,114393,81594,1,2,1,14.066296577453613
google/gemma-3-1b-it,To bake sourdough bread,25,13482, infection,2,235492,261555,2,6,1,
google/gemma-3-1b-it,To bake sourdough bread,25,13547, Egypt,3,219593,215118,3,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,13916, foundation,3,260063,258312,3,5,2,
google/gemma-3-1b-it,To bake sourdough bread,25,14180, dann,2,243788,248277,2,5,1,
google/gemma-3-1b-it,To bake sourdough bread,25,14226,nia,1,66314,46084,1,2,1,13.31689453125
google/gemma-3-1b-it,To bake sourdough bread,25,14440, inflation,3,258486,253116,3,6,2,
google/gemma-3-1b-it,To bake sourdough bread,25,14512, reserved,1,237252,228861,1,3,1,15.874178886413574
google/gemma-3-1b-it,To bake sourdough bread,25,14611, outer,2,248639,248431,2,3,1,
google/gemma-3-1b-it,To bake sourdough bread,25,14937,"{""",1,727,487,1,1,1,8.730785369873047
google/gemma-3-1b-it,To bake sourdough bread,25,14966, metric,1,217756,228323,1,2,1,16.701759338378906
google/gemma-3-1b-it,To bake sourdough bread,25,15765,theless,1,88611,126281,1,2,1,14.128997802734375
google/gemma-3-1b-it,To bake sourdough bread,25,15835,ikt,1,16914,20348,1,2,1,12.237677574157715
google/gemma-3-1b-it,To bake sourdough bread,25,15941, respective,3,261560,262009,2,7,1,
google/gemma-3-1b-it,To bake sourdough bread,25,16603,including,2,160353,200644,2,2,1,
google/gemma-3-1b-it,To bake sourdough bread,25,16916,rice,1,12798,11867,1,2,1,11.584192276000977
google/gemma-3-1b-it,To bake sourdough bread,25,17349,kor,1,111684,184086,1,3,1,15.019060134887695
google/gemma-3-1b-it,To bake sourdough bread,25,17379, rol,1,184630,134956,1,3,1,15.432908058166504
google/gemma-3-1b-it,To bake sourdough bread,25,17564, Zealand,1,184204,215263,1,3,1,14.923089027404785
google/gemma-3-1b-it,To bake sourdough bread,25,17623,Li,1,10551,5354,1,2,1,11.389900207519531
google/gemma-3-1b-it,To bake sourdough bread,25,17672,ricts,1,180078,123437,1,3,1,14.915671348571777
google/gemma-3-1b-it,To bake sourdough bread,25,17726, commands,2,258915,254416,2,5,1,
google/gemma-3-1b-it,To bake sourdough bread,25,18325,Driver,1,49620,18686,1,2,1,12.97727108001709
google/gemma-3-1b-it,To bake sourdough bread,25,18815, algo,3,251775,254972,3,7,1,
google/gemma-3-1b-it,To bake sourdough bread,25,18819,desc,1,73873,25208,1,2,1,12.718850135803223
google/gemma-3-1b-it,To bake sourdough bread,25,18899, gravity,1,247081,227811,1,3,1,16.052104949951172
google/gemma-3-1b-it,To bake sourdough bread,25,19387, arbitrary,2,259817,249873,2,4,1,
google/gemma-3-1b-it,To bake sourdough bread,25,19474,vc,1,154066,105327,1,3,1,14.891512870788574
google/gemma-3-1b-it,To bake sourdough bread,25,19865, Ever,2,73318,100346,2,2,1,
google/gemma-3-1b-it,To bake sourdough bread,25,20278, volumes,1,65365,155329,1,2,1,13.929494857788086
google/gemma-3-1b-it,To bake sourdough bread,25,20443,phenyl,1,46262,58879,1,2,1,13.928053855895996
google/gemma-3-1b-it,To bake sourdough bread,25,20612,amping,1,25654,14736,1,2,1,11.363255500793457
google/gemma-3-1b-it,To bake sourdough bread,25,20792, Gree,1,9418,13218,1,2,1,12.076136589050293
google/gemma-3-1b-it,To bake sourdough bread,25,21073,IDE,1,39520,108084,1,3,1,15.428844451904297
google/gemma-3-1b-it,To bake sourdough bread,25,21434,jos,1,57092,103809,1,2,1,13.90268611907959
google/gemma-3-1b-it,To bake sourdough bread,25,21553,pus,1,257033,257790,1,4,1,16.38585662841797
google/gemma-3-1b-it,To bake sourdough bread,25,21976, PRIM,1,113971,151662,1,3,1,16.593931198120117
google/gemma-3-1b-it,To bake sourdough bread,25,21988, situated,4,240001,250678,4,8,1,
google/gemma-3-1b-it,To bake sourdough bread,25,21989, historia,2,155026,216570,2,11,1,
google/gemma-3-1b-it,To bake sourdough bread,25,22037,symbol,2,166134,210567,2,2,1,
google/gemma-3-1b-it,To bake sourdough bread,25,22175,ipheral,1,161671,221705,1,3,1,16.453262329101562
google/gemma-3-1b-it,To bake sourdough bread,25,22358, Gib,2,197252,203995,2,5,1,
google/gemma-3-1b-it,To bake sourdough bread,25,22454, describing,1,132488,94409,1,3,1,14.0841646194458
